legislation_id,congress,legislation_type,legislation_number,matched_keywords,category
117_h.r.8989,117,hr,hr8989,china|chinese|chinese communist party,bill
117_h.r.9008,117,hr,hr9008,china,bill
117_h.r.9010,117,hr,hr9010,china,bill
117_h.r.9039,117,hr,hr9039,china|chinese|people's republic of china,bill
117_h.r.9051,117,hr,hr9051,chinese|chinese communist party,bill
117_h.r.9162,117,hr,hr9162,china,bill
117_h.r.9199,117,hr,hr9199,china,bill
117_h.r.9236,117,hr,hr9236,china,bill
117_h.r.9376,117,hr,hr9376,china,bill
117_h.r.9385,117,hr,hr9385,china|chinese|chinese communist party,bill
117_h.r.9464,117,hr,hr9464,china,bill
117_h.r.9508,117,hr,hr9508,china|chinese|chinese communist party|ccp,bill
117_h.r.9521,117,hr,hr9521,china,bill
117_h.r.9561,117,hr,hr9561,china|people's republic of china,bill
117_h.r.9596,117,hr,hr9596,chinese,bill
117_h.r.9598,117,hr,hr9598,china|chinese|people's republic of china,bill
117_h.r.9700,117,hr,hr9700,china|people's republic of china,bill
117_h.res.54,117,hres,hres54,china,simple_res
117_h.res.90,117,hres,hres90,china|chinese|people's republic of china,simple_res
117_h.res.125,117,hres,hres125,china,simple_res
117_h.res.129,117,hres,hres129,china,simple_res
117_h.res.130,117,hres,hres130,china|people's republic of china,simple_res
117_h.res.160,117,hres,hres160,china,simple_res
117_h.res.162,117,hres,hres162,china|people's republic of china,simple_res
117_h.res.197,117,hres,hres197,china,simple_res
117_h.res.219,117,hres,hres219,china|people's republic of china,simple_res
117_h.res.224,117,hres,hres224,china|people's republic of china,simple_res
117_h.res.280,117,hres,hres280,china|people's republic of china,simple_res
117_h.res.317,117,hres,hres317,china|chinese|people's republic of china,simple_res
117_h.res.361,117,hres,hres361,china,simple_res
117_h.res.371,117,hres,hres371,china|chinese,simple_res
117_h.res.456,117,hres,hres456,china|chinese|people's republic of china|chinese communist party,simple_res
117_h.res.462,117,hres,hres462,china,simple_res
117_h.res.466,117,hres,hres466,china,simple_res
117_h.res.500,117,hres,hres500,china|chinese|chinese communist party,simple_res
117_h.res.585,117,hres,hres585,china|people's republic of china,simple_res
117_h.res.679,117,hres,hres679,china,simple_res
117_h.res.680,117,hres,hres680,china,simple_res
117_h.res.690,117,hres,hres690,china,simple_res
117_h.res.805,117,hres,hres805,china,simple_res
117_h.res.812,117,hres,hres812,chinese|beijing|chinese communist party,simple_res
117_h.res.837,117,hres,hres837,china|beijing,simple_res
117_h.res.929,117,hres,hres929,china,simple_res
117_h.res.937,117,hres,hres937,china,simple_res
117_h.res.1106,117,hres,hres1106,china,simple_res
117_h.res.1142,117,hres,hres1142,china,simple_res
117_h.res.1169,117,hres,hres1169,china,simple_res
117_h.res.1260,117,hres,hres1260,china,simple_res
117_h.res.1267,117,hres,hres1267,china,simple_res
117_h.res.1285,117,hres,hres1285,china,simple_res
117_h.res.1288,117,hres,hres1288,china,simple_res
117_h.res.1393,117,hres,hres1393,china|people's republic of china,simple_res
117_h.res.1480,117,hres,hres1480,china,simple_res
117_s.47,117,s,s47,china,bill
117_s.65,117,s,s65,china|chinese|people's republic of china,bill
117_s.73,117,s,s73,china,bill
117_s.158,117,s,s158,china,bill
117_s.295,117,s,s295,china,bill
117_s.332,117,s,s332,china,bill
117_s.379,117,s,s379,china,bill
117_s.413,117,s,s413,china|chinese,bill
117_s.417,117,s,s417,china|chinese|people's republic of china,bill
117_s.429,117,s,s429,china|chinese|chinese communist party,bill
117_s.570,117,s,s570,china|chinese,bill
117_s.577,117,s,s577,china|chinese,bill
117_s.590,117,s,s590,china|chinese,bill
117_s.604,117,s,s604,china,bill
117_s.687,117,s,s687,china|people's republic of china,bill
117_s.785,117,s,s785,china|people's republic of china,bill
117_s.811,117,s,s811,china,bill
117_s.812,117,s,s812,china,bill
117_s.814,117,s,s814,china,bill
117_s.822,117,s,s822,china|chinese,bill
117_s.860,117,s,s860,china|people's republic of china,bill
117_s.993,117,s,s993,china,bill
117_s.1029,117,s,s1029,china|chinese|people's republic of china|chinese communist party,bill
117_s.1048,117,s,s1048,china|chinese,bill
117_s.1054,117,s,s1054,china|chinese,bill
117_s.1060,117,s,s1060,china|chinese|people's republic of china,bill
117_s.1062,117,s,s1062,china|chinese|people's republic of china|chinese communist party,bill
117_s.1080,117,s,s1080,china|chinese,bill
117_s.1138,117,s,s1138,china|chinese,bill
117_s.1146,117,s,s1146,china,bill
117_s.1169,117,s,s1169,china|chinese|people's republic of china|chinese communist party,bill
117_s.1182,117,s,s1182,china,bill
117_s.1197,117,s,s1197,china,bill
117_s.1201,117,s,s1201,china,bill
117_s.1215,117,s,s1215,china|chinese|people's republic of china,bill
117_s.1240,117,s,s1240,china,bill
117_s.1245,117,s,s1245,china|chinese|ccp,bill
117_s.1260,117,s,s1260,china|chinese|chinese communist party,bill
117_s.1278,117,s,s1278,china|people's republic of china,bill
117_s.1311,117,s,s1311,china|chinese|chinese communist party,bill
117_s.1326,117,s,s1326,china,bill
117_s.1348,117,s,s1348,china,bill
117_s.1369,117,s,s1369,china|people's republic of china,bill
117_s.1405,117,s,s1405,china,bill
117_s.1419,117,s,s1419,china,bill
117_s.1604,117,s,s1604,china,bill
117_s.1605,117,s,s1605,china,bill
117_s.1657,117,s,s1657,china|chinese|people's republic of china,bill
117_s.1665,117,s,s1665,china|people's republic of china,bill
117_s.1683,117,s,s1683,china,bill
117_s.1691,117,s,s1691,china|people's republic of china,bill
117_s.1743,117,s,s1743,china|chinese,bill
117_s.1744,117,s,s1744,china|chinese,bill
117_s.1754,117,s,s1754,china|chinese|people's republic of china|chinese communist party,bill
117_s.1774,117,s,s1774,china,bill
117_s.1790,117,s,s1790,china,bill
117_s.1822,117,s,s1822,china|chinese,bill
117_s.1867,117,s,s1867,china,bill
117_s.1924,117,s,s1924,china,bill
117_s.1993,117,s,s1993,china|chinese,bill
117_s.2006,117,s,s2006,china,bill
117_s.2067,117,s,s2067,chinese,bill
117_s.2073,117,s,s2073,china|people's republic of china,bill
117_s.2078,117,s,s2078,china|chinese|people's liberation army,bill
117_s.2148,117,s,s2148,china|chinese|people's republic of china,bill
117_s.2171,117,s,s2171,china|chinese|people's republic of china|chinese communist party,bill
117_s.2180,117,s,s2180,chinese|chinese communist party,bill
117_s.2294,117,s,s2294,china,bill
117_s.2297,117,s,s2297,china,bill
117_s.2303,117,s,s2303,china|chinese|chinese communist party,bill
117_s.2345,117,s,s2345,china,bill
117_s.2371,117,s,s2371,china,bill
117_s.2373,117,s,s2373,china,bill
117_s.2377,117,s,s2377,china,bill
117_s.2495,117,s,s2495,china|people's republic of china,bill
117_s.2543,117,s,s2543,china|people's republic of china,bill
117_s.2587,117,s,s2587,china|people's republic of china,bill
117_s.2593,117,s,s2593,china,bill
117_s.2606,117,s,s2606,china|chinese|people's republic of china|chinese communist party,bill
117_s.2610,117,s,s2610,china,bill
117_s.2745,117,s,s2745,china,bill
117_s.2792,117,s,s2792,china,bill
117_s.2822,117,s,s2822,china|prc,bill
117_s.2826,117,s,s2826,china|chinese,bill
117_s.2845,117,s,s2845,china,bill
117_s.2863,117,s,s2863,china,bill
117_s.2876,117,s,s2876,china,bill
117_s.2912,117,s,s2912,china,bill
117_s.2933,117,s,s2933,china|chinese|chinese communist party|ccp,bill
117_s.2937,117,s,s2937,china,bill
117_s.2992,117,s,s2992,china,bill
117_s.3038,117,s,s3038,china|people's republic of china,bill
117_s.3052,117,s,s3052,china,bill
117_s.3068,117,s,s3068,china,bill
117_s.3075,117,s,s3075,china|people's republic of china,bill
117_s.3131,117,s,s3131,china|people's republic of china,bill
117_s.3159,117,s,s3159,china|chinese|people's republic of china,bill
117_s.3203,117,s,s3203,china,bill
117_s.3224,117,s,s3224,china|chinese|chinese communist party,bill
117_s.3306,117,s,s3306,china|people's republic of china|communist party of china,bill
117_s.3317,117,s,s3317,china,bill
117_s.3326,117,s,s3326,chinese,bill
117_s.3401,117,s,s3401,china|people's republic of china,bill
117_s.3407,117,s,s3407,china,bill
117_s.3463,117,s,s3463,china|chinese|people's republic of china|chinese communist party,bill
117_s.3466,117,s,s3466,china|chinese|people's republic of china|chinese communist party,bill
117_s.3488,117,s,s3488,china,bill
117_s.3525,117,s,s3525,china,bill
117_s.3526,117,s,s3526,china|chinese|people's republic of china|chinese communist party|ccp|people's bank of china|people's liberation army,bill
117_s.3530,117,s,s3530,china,bill
117_s.3563,117,s,s3563,china|chinese|shenzhen|ccp,bill
117_s.3565,117,s,s3565,china|people's republic of china,bill
117_s.3567,117,s,s3567,chinese|pla|people's liberation army,bill
117_s.3584,117,s,s3584,china|chinese|people's republic of china|chinese communist party,bill
117_s.3589,117,s,s3589,china,bill
117_s.3598,117,s,s3598,china|chinese|chinese communist party,bill
117_s.3652,117,s,s3652,china,bill
117_s.3689,117,s,s3689,ccp,bill
117_s.3695,117,s,s3695,china,bill
117_s.3721,117,s,s3721,china,bill
117_s.3735,117,s,s3735,china|chinese|people's republic of china,bill
117_s.3784,117,s,s3784,china|people's republic of china,bill
117_s.3799,117,s,s3799,china,bill
117_s.3832,117,s,s3832,china,bill
117_s.3877,117,s,s3877,china|chinese,bill
117_s.3926,117,s,s3926,china|chinese|chinese communist party,bill
117_s.3950,117,s,s3950,china,bill
117_s.3958,117,s,s3958,china,bill
117_s.3960,117,s,s3960,china|chinese|chinese communist party|ccp,bill
117_s.3962,117,s,s3962,china|people's republic of china,bill
117_s.3978,117,s,s3978,china,bill
117_s.4051,117,s,s4051,china|chinese|people's republic of china,bill
117_s.4064,117,s,s4064,china,bill
117_s.4066,117,s,s4066,china,bill
117_s.4073,117,s,s4073,china,bill
117_s.4095,117,s,s4095,china|chinese|chinese communist party,bill
117_s.4099,117,s,s4099,china|chinese|people's republic of china|ccp,bill
117_s.4101,117,s,s4101,china|people's republic of china,bill
117_s.4112,117,s,s4112,china,bill
117_s.4142,117,s,s4142,china|chinese|chinese communist party|pla,bill
117_s.4216,117,s,s4216,china,bill
117_s.4242,117,s,s4242,china,bill
117_s.4281,117,s,s4281,china,bill
117_s.4285,117,s,s4285,china,bill
117_s.4290,117,s,s4290,china,bill
117_s.4313,117,s,s4313,china|chinese|people's republic of china,bill
117_s.4343,117,s,s4343,china,bill
117_s.4401,117,s,s4401,china,bill
117_s.4404,117,s,s4404,china,bill
117_s.4407,117,s,s4407,china|people's republic of china,bill
117_s.4428,117,s,s4428,china,bill
117_s.4456,117,s,s4456,china|people's republic of china,bill
117_s.4503,117,s,s4503,china,bill
117_s.4515,117,s,s4515,china,bill
117_s.4516,117,s,s4516,china,bill
117_s.4546,117,s,s4546,china|people's republic of china,bill
117_s.4569,117,s,s4569,china,bill
117_s.4620,117,s,s4620,china,bill
117_s.4652,117,s,s4652,chinese,bill
117_s.4653,117,s,s4653,china,bill
117_s.4662,117,s,s4662,china|people's republic of china,bill
117_s.4703,117,s,s4703,chinese|chinese communist party|ccp,bill
117_s.4714,117,s,s4714,china,bill
117_s.4744,117,s,s4744,china,bill
117_s.4756,117,s,s4756,china|chinese,bill
117_s.4786,117,s,s4786,china,bill
117_s.4820,117,s,s4820,chinese|chinese communist party,bill
117_s.4843,117,s,s4843,china,bill
117_s.4900,117,s,s4900,china,bill
117_s.4902,117,s,s4902,china,bill
117_s.5018,117,s,s5018,chinese,bill
117_s.5034,117,s,s5034,chinese,bill
117_s.5037,117,s,s5037,china,bill
117_s.5039,117,s,s5039,china|people's republic of china,bill
117_s.5050,117,s,s5050,chinese|chinese communist party,bill
117_s.5056,117,s,s5056,china|chinese|chinese communist party,bill
117_s.5082,117,s,s5082,china|chinese|chinese communist party|xi jinping,bill
117_s.5122,117,s,s5122,chinese|chinese communist party|ccp,bill
117_s.5178,117,s,s5178,china|chinese|chinese communist party,bill
117_s.5190,117,s,s5190,china|people's republic of china,bill
117_s.5195,117,s,s5195,china|people's republic of china,bill
117_s.5245,117,s,s5245,china|chinese|chinese communist party|ccp,bill
117_s.5253,117,s,s5253,china|people's republic of china,bill
117_s.5265,117,s,s5265,china|chinese|people's republic of china,bill
117_s.5273,117,s,s5273,chinese,bill
117_s.5287,117,s,s5287,china,bill
117_s.5306,117,s,s5306,china|chinese|chinese communist party,bill
117_s.5352,117,s,s5352,china|people's republic of china,bill
117_s.amdt.1523,117,samdt,samdt1523,china|people's republic of china,amendment
117_s.amdt.1787,117,samdt,samdt1787,china,amendment
117_s.amdt.1802,117,samdt,samdt1802,china,amendment
117_s.amdt.2003,117,samdt,samdt2003,china,amendment
117_s.amdt.3627,117,samdt,samdt3627,china,amendment
117_s.amdt.3681,117,samdt,samdt3681,china|people's republic of china,amendment
117_s.amdt.5265,117,samdt,samdt5265,china,amendment
117_s.res.13,117,sres,sres13,china,simple_res
117_s.res.18,117,sres,sres18,china|chinese|people's republic of china,simple_res
117_s.res.103,117,sres,sres103,china|chinese,simple_res
117_s.res.122,117,sres,sres122,china,simple_res
117_s.res.126,117,sres,sres126,china|chinese|people's republic of china|chinese communist party,simple_res
117_s.res.131,117,sres,sres131,china|chinese|people's republic of china|chinese communist party,simple_res
117_s.res.204,117,sres,sres204,china,simple_res
117_s.res.220,117,sres,sres220,china,simple_res
117_s.res.251,117,sres,sres251,china,simple_res
117_s.res.256,117,sres,sres256,china,simple_res
117_s.res.259,117,sres,sres259,china|chinese|people's republic of china,simple_res
117_s.res.260,117,sres,sres260,china|chinese|people's republic of china|beijing,simple_res
117_s.res.287,117,sres,sres287,china,simple_res
117_s.res.296,117,sres,sres296,chinese|chinese communist party,simple_res
117_s.res.446,117,sres,sres446,china|chinese|chinese communist party,simple_res
117_s.res.472,117,sres,sres472,china,simple_res
117_s.res.474,117,sres,sres474,china|communist party of china,simple_res
117_s.res.495,117,sres,sres495,china|chinese|people's republic of china|beijing|chinese communist party,simple_res
117_s.res.499,117,sres,sres499,china,simple_res
117_s.res.503,117,sres,sres503,china|chinese|people's republic of china|beijing|chinese communist party,simple_res
117_s.res.611,117,sres,sres611,china,simple_res
117_s.res.616,117,sres,sres616,china,simple_res
117_s.res.661,117,sres,sres661,china,simple_res
117_s.res.821,117,sres,sres821,chinese|chinese communist party,simple_res
118_h.amdt.34,118,hamdt,hamdt34,china,amendment
118_h.amdt.83,118,hamdt,hamdt83,china|people's republic of china,amendment
118_h.amdt.138,118,hamdt,hamdt138,china,amendment
118_h.amdt.151,118,hamdt,hamdt151,china|communist party of china,amendment
118_h.amdt.153,118,hamdt,hamdt153,ccp,amendment
118_h.amdt.160,118,hamdt,hamdt160,china,amendment
118_h.amdt.162,118,hamdt,hamdt162,china|people's republic of china,amendment
118_h.amdt.163,118,hamdt,hamdt163,ccp,amendment
118_h.amdt.187,118,hamdt,hamdt187,china,amendment
118_h.amdt.221,118,hamdt,hamdt221,chinese|chinese communist party,amendment
118_h.amdt.360,118,hamdt,hamdt360,china,amendment
118_h.amdt.377,118,hamdt,hamdt377,chinese,amendment
118_h.amdt.385,118,hamdt,hamdt385,china|people's republic of china,amendment
118_h.amdt.471,118,hamdt,hamdt471,china,amendment
118_h.amdt.678,118,hamdt,hamdt678,chinese,amendment
118_h.amdt.694,118,hamdt,hamdt694,china|people's republic of china,amendment
118_h.amdt.836,118,hamdt,hamdt836,china,amendment
118_h.amdt.872,118,hamdt,hamdt872,china,amendment
118_h.amdt.888,118,hamdt,hamdt888,china,amendment
118_h.amdt.903,118,hamdt,hamdt903,china,amendment
118_h.amdt.964,118,hamdt,hamdt964,china|chinese|prc|people's republic of china|chinese communist party|ccp,amendment
118_h.amdt.1047,118,hamdt,hamdt1047,chinese|chinese communist party,amendment
118_h.amdt.1048,118,hamdt,hamdt1048,china,amendment
118_h.amdt.1053,118,hamdt,hamdt1053,china|people's republic of china,amendment
118_h.amdt.1077,118,hamdt,hamdt1077,chinese,amendment
118_h.amdt.1078,118,hamdt,hamdt1078,prc,amendment
118_h.amdt.1088,118,hamdt,hamdt1088,china,amendment
118_h.amdt.1179,118,hamdt,hamdt1179,chinese,amendment
118_h.amdt.1181,118,hamdt,hamdt1181,chinese,amendment
118_h.amdt.1182,118,hamdt,hamdt1182,chinese,amendment
118_h.amdt.1183,118,hamdt,hamdt1183,chinese,amendment
118_h.amdt.1185,118,hamdt,hamdt1185,ccp,amendment
118_h.amdt.1186,118,hamdt,hamdt1186,chinese|chinese communist party,amendment
118_h.amdt.1187,118,hamdt,hamdt1187,chinese|chinese communist party,amendment
118_h.amdt.1188,118,hamdt,hamdt1188,ccp,amendment
118_h.amdt.1189,118,hamdt,hamdt1189,chinese|prc|ccp,amendment
118_h.amdt.1220,118,hamdt,hamdt1220,chinese,amendment
118_h.amdt.1222,118,hamdt,hamdt1222,chinese|chinese communist party,amendment
118_h.amdt.1223,118,hamdt,hamdt1223,prc|ccp,amendment
118_h.amdt.1234,118,hamdt,hamdt1234,china|people's republic of china,amendment
118_h.con.res.10,118,hconres,hconres10,china,concurrent_res
118_h.con.res.48,118,hconres,hconres48,chinese|chinese communist party,concurrent_res
118_h.con.res.51,118,hconres,hconres51,chinese|chinese communist party,concurrent_res
118_h.con.res.52,118,hconres,hconres52,china|chinese|chinese communist party,concurrent_res
118_h.con.res.73,118,hconres,hconres73,china|chinese|chinese communist party,concurrent_res
118_h.j.res.22,118,hjres,hjres22,china,joint_res
118_h.j.res.39,118,hjres,hjres39,china,joint_res
118_h.r.1,118,hr,hr1,china|chinese|chinese communist party|communist party of china,bill
118_h.r.21,118,hr,hr21,china,bill
118_h.r.22,118,hr,hr22,china|chinese|chinese communist party,bill
118_h.r.57,118,hr,hr57,china|chinese|chinese communist party|ccp,bill
118_h.r.59,118,hr,hr59,china,bill
118_h.r.185,118,hr,hr185,china,bill
118_h.r.222,118,hr,hr222,china|chinese|chinese communist party|ccp,bill
118_h.r.229,118,hr,hr229,china|chinese|chinese communist party|ccp,bill
118_h.r.293,118,hr,hr293,china|chinese|chinese communist party,bill
118_h.r.301,118,hr,hr301,china,bill
118_h.r.315,118,hr,hr315,china|chinese|chinese communist party|ccp,bill
118_h.r.344,118,hr,hr344,china|chinese|chinese communist party,bill
118_h.r.401,118,hr,hr401,china|chinese,bill
118_h.r.494,118,hr,hr494,china|chinese|chinese communist party,bill
118_h.r.499,118,hr,hr499,china|chinese|prc|people's republic of china|communist party of china,bill
118_h.r.503,118,hr,hr503,china,bill
118_h.r.510,118,hr,hr510,china|chinese,bill
118_h.r.533,118,hr,hr533,china|chinese|chinese communist party,bill
118_h.r.540,118,hr,hr540,china,bill
118_h.r.551,118,hr,hr551,china|chinese|chinese communist party,bill
118_h.r.554,118,hr,hr554,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.556,118,hr,hr556,china,bill
118_h.r.558,118,hr,hr558,china,bill
118_h.r.566,118,hr,hr566,china|people's republic of china,bill
118_h.r.612,118,hr,hr612,china,bill
118_h.r.638,118,hr,hr638,china|people's republic of china,bill
118_h.r.675,118,hr,hr675,china,bill
118_h.r.683,118,hr,hr683,china,bill
118_h.r.684,118,hr,hr684,china|chinese|chinese communist party,bill
118_h.r.685,118,hr,hr685,china|chinese|people's republic of china,bill
118_h.r.686,118,hr,hr686,china|communist party of china,bill
118_h.r.688,118,hr,hr688,china|chinese|people's republic of china|chinese communist party|ccp,bill
118_h.r.722,118,hr,hr722,china|people's republic of china,bill
118_h.r.742,118,hr,hr742,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.747,118,hr,hr747,china|chinese|chinese communist party,bill
118_h.r.748,118,hr,hr748,china|chinese|people's republic of china|chinese communist party|ccp,bill
118_h.r.749,118,hr,hr749,chinese,bill
118_h.r.750,118,hr,hr750,china|chinese,bill
118_h.r.760,118,hr,hr760,china|chinese,bill
118_h.r.784,118,hr,hr784,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.803,118,hr,hr803,china|chinese|people's republic of china,bill
118_h.r.804,118,hr,hr804,china|chinese|people's republic of china,bill
118_h.r.809,118,hr,hr809,china|people's republic of china,bill
118_h.r.813,118,hr,hr813,china,bill
118_h.r.815,118,hr,hr815,china|chinese,bill
118_h.r.820,118,hr,hr820,china,bill
118_h.r.839,118,hr,hr839,china|chinese|people's republic of china,bill
118_h.r.917,118,hr,hr917,china|people's republic of china,bill
118_h.r.944,118,hr,hr944,china|chinese|people's republic of china|chinese communist party|ccp|pla|people's liberation army,bill
118_h.r.948,118,hr,hr948,china,bill
118_h.r.995,118,hr,hr995,china,bill
118_h.r.1016,118,hr,hr1016,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.1025,118,hr,hr1025,china|chinese|chinese communist party,bill
118_h.r.1081,118,hr,hr1081,china|chinese|chinese communist party|ccp,bill
118_h.r.1099,118,hr,hr1099,china,bill
118_h.r.1103,118,hr,hr1103,china|people's republic of china,bill
118_h.r.1107,118,hr,hr1107,china|prc|people's republic of china,bill
118_h.r.1137,118,hr,hr1137,china|chinese,bill
118_h.r.1147,118,hr,hr1147,china|chinese,bill
118_h.r.1149,118,hr,hr1149,china,bill
118_h.r.1151,118,hr,hr1151,china|chinese|people's republic of china,bill
118_h.r.1153,118,hr,hr1153,china|chinese,bill
118_h.r.1156,118,hr,hr1156,china|people's republic of china,bill
118_h.r.1157,118,hr,hr1157,china|chinese|prc|people's republic of china|chinese communist party|ccp,bill
118_h.r.1159,118,hr,hr1159,china,bill
118_h.r.1171,118,hr,hr1171,china|chinese|people's republic of china|politburo|chinese communist party|ccp,bill
118_h.r.1176,118,hr,hr1176,china|people's republic of china,bill
118_h.r.1189,118,hr,hr1189,china,bill
118_h.r.1225,118,hr,hr1225,china|chinese|chinese communist party|ccp,bill
118_h.r.1273,118,hr,hr1273,china,bill
118_h.r.1288,118,hr,hr1288,china,bill
118_h.r.1324,118,hr,hr1324,china|chinese,bill
118_h.r.1330,118,hr,hr1330,chinese,bill
118_h.r.1335,118,hr,hr1335,china,bill
118_h.r.1368,118,hr,hr1368,china|chinese|prc|people's republic of china|chinese communist party,bill
118_h.r.1373,118,hr,hr1373,china,bill
118_h.r.1376,118,hr,hr1376,china,bill
118_h.r.1398,118,hr,hr1398,china|chinese|chinese communist party|ccp,bill
118_h.r.1425,118,hr,hr1425,china,bill
118_h.r.1448,118,hr,hr1448,china,bill
118_h.r.1456,118,hr,hr1456,china|chinese|chinese communist party|ccp,bill
118_h.r.1516,118,hr,hr1516,china|chinese,bill
118_h.r.1569,118,hr,hr1569,china|chinese|chinese communist party|ccp,bill
118_h.r.1640,118,hr,hr1640,china|chinese|chinese communist party,bill
118_h.r.1676,118,hr,hr1676,china,bill
118_h.r.1704,118,hr,hr1704,china|people's republic of china,bill
118_h.r.1714,118,hr,hr1714,china|chinese|people's republic of china|chinese communist party|ccp,bill
118_h.r.1724,118,hr,hr1724,china|chinese,bill
118_h.r.1800,118,hr,hr1800,china|chinese|chinese communist party,bill
118_h.r.1802,118,hr,hr1802,china,bill
118_h.r.1819,118,hr,hr1819,chinese,bill
118_h.r.1836,118,hr,hr1836,china,bill
118_h.r.2328,118,hr,hr2328,china|people's republic of china,bill
118_h.r.2329,118,hr,hr2329,china,bill
118_h.r.2372,118,hr,hr2372,china|chinese|people's republic of china|chinese communist party|ccp|people's liberation army,bill
118_h.r.2381,118,hr,hr2381,china,bill
118_h.r.2409,118,hr,hr2409,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.2449,118,hr,hr2449,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.2462,118,hr,hr2462,china|chinese,bill
118_h.r.2511,118,hr,hr2511,china,bill
118_h.r.2536,118,hr,hr2536,china|people's republic of china,bill
118_h.r.2571,118,hr,hr2571,china,bill
118_h.r.2594,118,hr,hr2594,china|chinese|people's republic of china,bill
118_h.r.2670,118,hr,hr2670,china|chinese|people's republic of china|shanghai|chinese communist party,bill
118_h.r.2741,118,hr,hr2741,china,bill
118_h.r.2766,118,hr,hr2766,china,bill
118_h.r.2811,118,hr,hr2811,china|chinese|chinese communist party|communist party of china,bill
118_h.r.2815,118,hr,hr2815,china,bill
118_h.r.2864,118,hr,hr2864,china|chinese|shenzhen|ccp,bill
118_h.r.2865,118,hr,hr2865,china|chinese|people's republic of china,bill
118_h.r.2872,118,hr,hr2872,china,bill
118_h.r.2882,118,hr,hr2882,china|chinese|prc|people's republic of china,bill
118_h.r.2938,118,hr,hr2938,china,bill
118_h.r.2951,118,hr,hr2951,china|chinese|ccp,bill
118_h.r.2993,118,hr,hr2993,china|chinese|chinese communist party|pla,bill
118_h.r.3012,118,hr,hr3012,china,bill
118_h.r.3066,118,hr,hr3066,china,bill
118_h.r.3110,118,hr,hr3110,china,bill
118_h.r.3131,118,hr,hr3131,chinese|chinese communist party|ccp,bill
118_h.r.3136,118,hr,hr3136,china,bill
118_h.r.3203,118,hr,hr3203,china|chinese,bill
118_h.r.3205,118,hr,hr3205,china,bill
118_h.r.3244,118,hr,hr3244,china|chinese,bill
118_h.r.3333,118,hr,hr3333,china,bill
118_h.r.3334,118,hr,hr3334,china|chinese|people's republic of china|chinese communist party|ccp,bill
118_h.r.3349,118,hr,hr3349,china,bill
118_h.r.3357,118,hr,hr3357,china,bill
118_h.r.3455,118,hr,hr3455,china,bill
118_h.r.3484,118,hr,hr3484,china,bill
118_h.r.3485,118,hr,hr3485,china,bill
118_h.r.3560,118,hr,hr3560,china,bill
118_h.r.3593,118,hr,hr3593,china,bill
118_h.r.3597,118,hr,hr3597,china|people's republic of china,bill
118_h.r.3598,118,hr,hr3598,chinese|chinese communist party,bill
118_h.r.3664,118,hr,hr3664,chinese|chinese communist party,bill
118_h.r.3666,118,hr,hr3666,china,bill
118_h.r.3757,118,hr,hr3757,china|ccp,bill
118_h.r.3774,118,hr,hr3774,china,bill
118_h.r.3867,118,hr,hr3867,china,bill
118_h.r.3889,118,hr,hr3889,chinese|ccp,bill
118_h.r.3932,118,hr,hr3932,china,bill
118_h.r.3934,118,hr,hr3934,china|chinese,bill
118_h.r.3935,118,hr,hr3935,china|chinese|chinese communist party,bill
118_h.r.3938,118,hr,hr3938,china,bill
118_h.r.4000,118,hr,hr4000,china|chinese|people's republic of china|ccp,bill
118_h.r.4001,118,hr,hr4001,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.4039,118,hr,hr4039,china|people's republic of china,bill
118_h.r.4044,118,hr,hr4044,china,bill
118_h.r.4087,118,hr,hr4087,china,bill
118_h.r.4132,118,hr,hr4132,china|people's republic of china,bill
118_h.r.4142,118,hr,hr4142,china|chinese|ccp,bill
118_h.r.4145,118,hr,hr4145,china,bill
118_h.r.4181,118,hr,hr4181,chinese,bill
118_h.r.4365,118,hr,hr4365,china,bill
118_h.r.4366,118,hr,hr4366,china|chinese|chinese communist party,bill
118_h.r.4368,118,hr,hr4368,china,bill
118_h.r.4394,118,hr,hr4394,china,bill
118_h.r.4443,118,hr,hr4443,china|people's republic of china,bill
118_h.r.4450,118,hr,hr4450,chinese,bill
118_h.r.4451,118,hr,hr4451,china|chinese|chinese communist party,bill
118_h.r.4452,118,hr,hr4452,china,bill
118_h.r.4453,118,hr,hr4453,china|chinese|chinese communist party|ccp,bill
118_h.r.4548,118,hr,hr4548,china,bill
118_h.r.4567,118,hr,hr4567,china|chinese,bill
118_h.r.4577,118,hr,hr4577,china,bill
118_h.r.4658,118,hr,hr4658,china|chinese|people's republic of china|ccp,bill
118_h.r.4660,118,hr,hr4660,china|chinese|people's republic of china|people's liberation army,bill
118_h.r.4664,118,hr,hr4664,china,bill
118_h.r.4665,118,hr,hr4665,china|people's republic of china,bill
118_h.r.4673,118,hr,hr4673,china|people's republic of china,bill
118_h.r.4683,118,hr,hr4683,china|people's republic of china,bill
118_h.r.4690,118,hr,hr4690,china,bill
118_h.r.4741,118,hr,hr4741,china,bill
118_h.r.4761,118,hr,hr4761,china|chinese|chinese communist party|ccp,bill
118_h.r.4765,118,hr,hr4765,china|chinese,bill
